student_id,roll_no,student_name,subject_id,subject_name,class_name,week_number,attendance_status,attendance_rate_this_week,cumulative_attendance_rate,assignment_submitted,assignment_score,assignment_submission_rate,quiz_score,cumulative_avg_score,score_trend,risk_label,risk_level
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,2,absent,0.0,0.5,1,49.1,1.0,0.0,32.1,17.0,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,3,absent,0.0,0.333,1,54.0,1.0,48.1,40.1,-1.0,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,4,absent,0.0,0.25,0,0.0,0.75,0.0,40.1,-8.0,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,5,present,1.0,0.4,1,43.9,0.8,38.4,39.53,-1.7,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,6,present,1.0,0.5,0,0.0,0.667,38.5,39.27,0.1,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,7,present,1.0,0.571,1,37.7,0.714,43.7,40.16,5.2,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,8,present,1.0,0.625,0,0.0,0.625,23.0,37.3,-20.7,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,9,present,1.0,0.667,1,37.1,0.667,30.1,36.27,7.1,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,10,absent,0.0,0.6,0,0.0,0.6,36.5,36.3,6.4,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,11,present,1.0,0.636,1,25.3,0.636,23.7,34.9,-12.8,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,12,absent,0.0,0.583,1,24.5,0.667,0.0,34.9,0.8,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,13,absent,0.0,0.538,0,0.0,0.615,24.4,33.85,-0.1,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,14,absent,0.0,0.5,1,32.7,0.643,0.0,33.85,8.3,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,15,absent,0.0,0.467,1,35.7,0.667,0.0,33.85,3.0,2,High
195,23CS195,Rahul Singh,MA101,Applied Mathematics & Statistics,CSE-A,16,present,1.0,0.5,1,29.8,0.688,25.9,33.13,-9.8,2,High
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,1,absent,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,2,present,1.0,0.5,1,53.6,0.5,53.0,53.0,53.0,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,3,present,1.0,0.667,0,0.0,0.333,48.1,50.55,-4.9,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,4,absent,0.0,0.5,1,52.3,0.5,0.0,50.55,4.2,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,5,absent,0.0,0.4,1,57.4,0.6,54.7,51.93,2.4,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,6,present,1.0,0.5,0,0.0,0.5,48.4,51.05,-6.3,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,7,present,1.0,0.571,1,52.9,0.571,46.8,50.2,-1.6,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,8,present,1.0,0.625,1,44.7,0.625,45.5,49.42,-1.3,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,9,present,1.0,0.667,1,73.6,0.667,67.5,52.0,22.0,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,10,present,1.0,0.7,0,0.0,0.6,73.3,54.66,5.8,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,11,present,1.0,0.727,1,76.0,0.636,84.3,57.96,11.0,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,12,present,1.0,0.75,1,81.0,0.667,81.4,60.3,-2.9,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,13,present,1.0,0.769,1,69.9,0.692,80.9,62.17,-0.5,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,14,present,1.0,0.786,0,0.0,0.643,68.3,62.68,-12.6,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,15,present,1.0,0.8,1,82.7,0.667,73.2,63.49,4.9,1,Medium
196,23CS196,Chetan Joshi,CS103,Artificial Intelligence & ML,CSE-B,16,present,1.0,0.812,1,69.6,0.688,80.3,64.69,7.1,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,1,absent,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,2,present,1.0,0.5,1,52.0,0.5,44.3,44.3,44.3,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,3,absent,0.0,0.333,1,51.9,0.667,61.4,52.85,17.1,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,4,present,1.0,0.5,1,52.6,0.75,51.4,52.37,-10.0,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,5,absent,0.0,0.4,0,0.0,0.6,0.0,52.37,0.97,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,6,present,1.0,0.5,1,52.2,0.667,58.0,53.77,5.63,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,7,present,1.0,0.571,0,0.0,0.571,59.7,54.96,1.7,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,8,absent,0.0,0.5,1,50.0,0.625,51.5,54.38,-8.2,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,9,present,1.0,0.556,1,79.3,0.667,86.8,59.01,35.3,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,10,absent,0.0,0.5,1,80.4,0.7,0.0,59.01,-6.4,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,11,present,1.0,0.545,1,73.1,0.727,72.7,60.73,-7.7,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,12,present,1.0,0.583,1,74.8,0.75,79.3,62.79,6.6,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,13,present,1.0,0.615,1,75.0,0.769,58.4,62.35,-20.9,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,14,absent,0.0,0.571,1,71.9,0.786,0.0,62.35,13.5,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,15,present,1.0,0.6,1,73.7,0.8,83.6,64.28,11.7,1,Medium
196,23CS196,Chetan Joshi,EC101,Digital Logic & Microprocessors,CSE-B,16,present,1.0,0.625,1,72.4,0.812,67.7,64.57,-15.9,1,Medium
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,1,present,1.0,1.0,1,57.6,1.0,52.2,52.2,0.0,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,2,absent,0.0,0.5,1,54.6,1.0,47.9,50.05,-4.3,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,3,present,1.0,0.667,0,0.0,0.667,48.0,49.37,0.1,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,4,absent,0.0,0.5,0,0.0,0.5,0.0,49.37,1.37,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,5,absent,0.0,0.4,0,0.0,0.4,34.9,45.75,-14.47,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,6,absent,0.0,0.333,0,0.0,0.333,0.0,45.75,10.85,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,7,present,1.0,0.429,0,0.0,0.286,27.9,42.18,-17.85,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,8,absent,0.0,0.375,0,0.0,0.25,0.0,42.18,14.28,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,9,present,1.0,0.444,1,33.7,0.333,39.2,41.68,-2.98,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,10,present,1.0,0.5,1,37.8,0.4,25.9,39.43,-13.3,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,11,absent,0.0,0.455,0,0.0,0.364,0.0,39.43,13.53,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,12,absent,0.0,0.417,0,0.0,0.333,15.0,36.38,-24.43,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,13,absent,0.0,0.385,0,0.0,0.308,0.0,36.38,21.38,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,14,absent,0.0,0.357,1,27.6,0.357,21.5,34.72,-14.88,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,15,absent,0.0,0.333,0,0.0,0.333,0.0,34.72,13.22,2,High
197,23CS197,Pooja Deshmukh,CS101,Data Structures & Algorithms,CSE-A,16,present,1.0,0.375,1,28.9,0.375,15.0,32.75,-19.72,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,1,absent,0.0,0.0,1,49.7,1.0,0.0,0.0,0.0,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,2,present,1.0,0.5,0,0.0,0.5,50.9,50.9,1.2,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,3,present,1.0,0.667,1,48.4,0.667,40.4,45.65,-10.5,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,4,present,1.0,0.75,1,46.4,0.75,38.0,43.1,-2.4,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,5,absent,0.0,0.6,1,41.8,0.8,0.0,43.1,3.8,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,6,absent,0.0,0.5,1,35.9,0.833,0.0,43.1,-5.9,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,7,absent,0.0,0.429,0,0.0,0.714,0.0,43.1,7.2,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,8,absent,0.0,0.375,1,39.5,0.75,31.0,40.08,-12.1,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,9,absent,0.0,0.333,0,0.0,0.667,0.0,40.08,9.08,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,10,absent,0.0,0.3,0,0.0,0.6,25.2,37.1,-14.88,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,11,absent,0.0,0.273,1,29.5,0.636,34.8,36.72,9.6,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,12,absent,0.0,0.25,1,17.9,0.667,19.4,34.24,-15.4,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,13,present,1.0,0.308,0,0.0,0.615,20.9,32.58,1.5,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,14,absent,0.0,0.286,0,0.0,0.571,0.0,32.58,11.68,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,15,absent,0.0,0.267,0,0.0,0.533,15.0,30.62,-17.58,2,High
197,23CS197,Pooja Deshmukh,CS102,Database Management Systems,CSE-A,16,absent,0.0,0.25,0,0.0,0.5,15.0,29.06,0.0,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,1,absent,0.0,0.0,1,48.3,1.0,58.0,58.0,0.0,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,2,absent,0.0,0.0,0,0.0,0.5,48.1,53.05,-9.9,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,3,absent,0.0,0.0,0,0.0,0.333,0.0,53.05,4.95,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,4,absent,0.0,0.0,1,47.1,0.5,35.6,47.23,-17.45,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,5,present,1.0,0.2,0,0.0,0.4,41.6,45.82,6.0,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,6,present,1.0,0.333,1,47.4,0.5,27.9,42.24,-13.7,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,7,present,1.0,0.429,1,37.2,0.571,38.0,41.53,10.1,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,8,absent,0.0,0.375,0,0.0,0.5,0.0,41.53,3.53,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,9,absent,0.0,0.333,1,28.4,0.556,23.5,38.96,-18.03,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,10,absent,0.0,0.3,1,16.9,0.6,0.0,38.96,-6.6,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,11,absent,0.0,0.273,0,0.0,0.545,34.1,38.35,17.2,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,12,absent,0.0,0.25,0,0.0,0.5,0.0,38.35,4.25,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,13,absent,0.0,0.231,0,0.0,0.462,25.1,36.88,-13.25,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,14,absent,0.0,0.214,0,0.0,0.429,15.0,34.69,-10.1,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,15,absent,0.0,0.2,1,18.5,0.467,0.0,34.69,3.5,2,High
197,23CS197,Pooja Deshmukh,MA101,Applied Mathematics & Statistics,CSE-A,16,present,1.0,0.25,0,0.0,0.438,18.9,33.25,0.4,2,High
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,1,present,1.0,1.0,0,0.0,0.0,52.0,52.0,0.0,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,2,present,1.0,1.0,1,55.1,0.5,55.3,53.65,3.3,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,3,present,1.0,1.0,1,43.0,0.667,56.8,54.7,1.5,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,4,present,1.0,1.0,0,0.0,0.5,51.1,53.8,-5.7,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,5,absent,0.0,0.8,0,0.0,0.4,0.0,53.8,2.7,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,6,present,1.0,0.833,1,39.3,0.5,46.4,52.32,-7.4,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,7,present,1.0,0.857,1,43.3,0.571,46.4,51.33,0.0,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,8,present,1.0,0.875,1,42.2,0.625,50.4,51.2,4.0,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,9,absent,0.0,0.778,1,87.8,0.667,0.0,51.2,37.4,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,10,present,1.0,0.8,1,74.7,0.7,83.4,55.22,-4.4,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,11,present,1.0,0.818,1,77.4,0.727,70.9,56.97,-12.5,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,12,present,1.0,0.833,1,80.7,0.75,85.3,59.8,14.4,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,13,present,1.0,0.846,1,81.6,0.769,83.2,61.93,-2.1,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,14,present,1.0,0.857,1,70.5,0.786,73.0,62.85,-10.2,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,15,present,1.0,0.867,1,78.2,0.8,87.2,64.72,14.2,0,Low
198,23CS198,Pooja Sharma,CS103,Artificial Intelligence & ML,CSE-B,16,present,1.0,0.875,1,72.3,0.812,86.7,66.29,-0.5,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,1,present,1.0,1.0,1,41.8,1.0,60.6,60.6,0.0,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,2,present,1.0,1.0,1,58.3,1.0,66.4,63.5,5.8,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,3,present,1.0,1.0,1,57.4,1.0,54.2,60.4,-12.2,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,4,absent,0.0,0.75,0,0.0,0.75,53.6,58.7,-0.6,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,5,present,1.0,0.8,1,43.0,0.8,40.1,54.98,-13.5,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,6,present,1.0,0.833,0,0.0,0.667,46.5,53.57,6.4,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,7,present,1.0,0.857,1,53.4,0.714,49.9,53.04,3.4,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,8,absent,0.0,0.75,1,56.3,0.75,45.9,52.15,-4.0,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,9,absent,0.0,0.667,1,79.2,0.778,74.7,54.66,28.8,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,10,present,1.0,0.7,1,73.2,0.8,80.9,57.28,6.2,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,11,present,1.0,0.727,1,74.0,0.818,84.6,59.76,3.7,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,12,present,1.0,0.75,1,82.4,0.833,81.4,61.57,-3.2,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,13,present,1.0,0.769,1,71.4,0.846,76.4,62.71,-5.0,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,14,present,1.0,0.786,1,80.8,0.857,78.1,63.81,1.7,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,15,present,1.0,0.8,1,74.6,0.867,82.1,65.03,4.0,0,Low
198,23CS198,Pooja Sharma,EC101,Digital Logic & Microprocessors,CSE-B,16,present,1.0,0.812,1,83.3,0.875,68.5,65.24,-13.6,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,1,present,1.0,1.0,1,70.6,1.0,73.5,73.5,0.0,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,2,present,1.0,1.0,1,73.6,1.0,57.3,65.4,-16.2,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,3,present,1.0,1.0,1,56.2,1.0,62.6,64.47,5.3,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,4,present,1.0,1.0,1,73.9,1.0,65.7,64.78,3.1,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,5,absent,0.0,0.8,1,66.9,1.0,0.0,64.78,1.2,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,6,present,1.0,0.833,1,70.3,1.0,62.5,64.32,-4.4,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,7,present,1.0,0.857,0,0.0,0.857,74.6,66.03,12.1,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,8,present,1.0,0.875,1,82.3,0.875,55.8,64.57,-18.8,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,9,present,1.0,0.889,1,62.6,0.889,76.0,66.0,20.2,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,10,absent,0.0,0.8,1,70.9,0.9,60.2,65.36,-15.8,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,11,present,1.0,0.818,1,69.8,0.909,69.2,65.74,9.0,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,12,present,1.0,0.833,1,62.4,0.917,65.5,65.72,-3.7,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,13,present,1.0,0.846,1,66.5,0.923,75.2,66.51,9.7,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,14,present,1.0,0.857,0,0.0,0.857,72.2,66.95,-3.0,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,15,present,1.0,0.867,1,57.6,0.867,66.4,66.91,-5.8,0,Low
199,23CS199,Arjun Patel,CS101,Data Structures & Algorithms,CSE-A,16,present,1.0,0.875,1,62.7,0.875,58.8,66.37,-7.6,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,1,present,1.0,1.0,1,72.7,1.0,80.5,80.5,0.0,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,2,present,1.0,1.0,1,66.7,1.0,72.0,76.25,-8.5,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,3,absent,0.0,0.667,1,71.0,1.0,79.7,77.4,7.7,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,4,present,1.0,0.75,1,68.0,1.0,64.5,74.17,-15.2,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,5,present,1.0,0.8,1,61.1,1.0,58.4,71.02,-6.1,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,6,present,1.0,0.833,0,0.0,0.833,71.9,71.17,13.5,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,7,present,1.0,0.857,1,67.1,0.857,72.5,71.36,0.6,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,8,present,1.0,0.875,1,75.5,0.875,69.9,71.17,-2.6,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,9,present,1.0,0.889,0,0.0,0.778,65.9,70.59,-4.0,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,10,present,1.0,0.9,0,0.0,0.7,60.9,69.62,-5.0,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,11,present,1.0,0.909,1,57.3,0.727,67.1,69.39,6.2,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,12,present,1.0,0.917,1,69.3,0.75,66.8,69.17,-0.3,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,13,present,1.0,0.923,1,78.6,0.769,68.2,69.1,1.4,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,14,present,1.0,0.929,0,0.0,0.714,65.4,68.84,-2.8,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,15,present,1.0,0.933,1,59.8,0.733,72.2,69.06,6.8,0,Low
199,23CS199,Arjun Patel,CS102,Database Management Systems,CSE-A,16,present,1.0,0.938,1,67.8,0.75,56.6,68.28,-15.6,0,Low
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,1,present,1.0,1.0,1,69.9,1.0,68.6,68.6,0.0,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,2,absent,0.0,0.5,1,71.0,1.0,0.0,68.6,2.4,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,3,present,1.0,0.667,1,60.8,1.0,61.1,64.85,-9.9,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,4,present,1.0,0.75,1,68.9,1.0,63.6,64.43,2.5,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,5,present,1.0,0.8,0,0.0,0.8,67.5,65.2,3.9,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,6,present,1.0,0.833,1,65.0,0.833,74.7,67.1,7.2,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,7,present,1.0,0.857,1,72.5,0.857,83.3,69.8,8.6,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,8,present,1.0,0.875,1,62.6,0.875,75.1,70.56,-8.2,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,9,present,1.0,0.889,1,63.4,0.889,70.6,70.56,-4.5,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,10,present,1.0,0.9,1,60.6,0.9,70.0,70.5,-0.6,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,11,present,1.0,0.909,1,65.6,0.909,64.9,69.94,-5.1,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,12,present,1.0,0.917,1,68.9,0.917,60.5,69.08,-4.4,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,13,absent,0.0,0.846,1,62.0,0.923,65.3,68.77,4.8,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,14,present,1.0,0.857,1,67.7,0.929,69.3,68.81,4.0,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,15,absent,0.0,0.8,1,64.5,0.933,67.5,68.71,-1.8,1,Medium
199,23CS199,Arjun Patel,MA101,Applied Mathematics & Statistics,CSE-A,16,absent,0.0,0.75,1,80.4,0.938,0.0,68.71,12.9,1,Medium
200,23CS200,Yash Iyer,CS103,Artificial Intelligence & ML,CSE-B,1,present,1.0,1.0,1,87.0,1.0,85.7,85.7,0.0,0,Low
200,23CS200,Yash Iyer,CS103,Artificial Intelligence & ML,CSE-B,2,present,1.0,1.0,1,85.1,1.0,86.5,86.1,0.8,0,Low
